152,152,152,152,152,152,152,152,152,152,152,152,152,75,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,80,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,77,77,78,82,77,88,77,93,77,77,77,77,77,77,96,77,77,81,152,152,152,152,152,101,152,77,152
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,79,77,77,77,77,77,77,77,77,77,77,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,80,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,81,77,77,77,77,77,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,152,152,152,152,152,152,152,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,83,77,77,77,77,77,77,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,84,77,77,77,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,77,85,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,86,77,77,77,77,77,77,77,77,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,87,77,77,77,77,77,77,77,77,77,77,77,77,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,152,152,152,152,152,152,152,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,89,77,77,77,77,77,77,77,77,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,90,77,77,77,77,77,77,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,91,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,92,77,77,77,77,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,152,152,152,152,152,152,152,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,94,77,77,77,77,77,77,77,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,95,77,77,77,77,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,152,152,152,152,152,152,152,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,97,77,77,77,77,77,77,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,98,77,77,77,77,77,77,77,77,77,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,99,77,77,77,77,77,77,77,77,77,77,77,77,77,100,152,152,152,152,152,101,152,77,152
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,100,152,152,152,152,152,101,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,102,106,152,112,152,117,152,152,152,152,152,152,120,152,152,101,152,152,152,152,152,152,149,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,103,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,104,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,105,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,129,152,101,152,152,152,152,149,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,107,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,108,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,109,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,110,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,111,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,129,152,101,152,152,152,152,149,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,113,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,114,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,115,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,116,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,130,152,101,152,152,152,152,149,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,118,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,119,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,129,152,101,152,152,152,152,149,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,121,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,122,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,123,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,123,152,152,152,152,152,152,149,152,152
152,152,152,152,152,152,152,152,152,152,125,125,126,130,125,136,125,141,125,125,125,125,125,125,144,125,125,124,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,148,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,127,125,125,125,125,125,125,125,125,125,125,125,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,128,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,129,125,125,125,125,125,125,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,152,152,152,152,152,152,152,152,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,131,125,125,125,125,125,125,125,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,132,125,125,125,125,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,125,133,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,134,125,125,125,125,125,125,125,125,125,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,135,125,125,125,125,125,125,125,125,125,125,125,125,125,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,152,152,152,152,152,152,152,152,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,137,125,125,125,125,125,125,125,125,125,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,138,125,125,125,125,125,125,125,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,139,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,140,125,125,125,125,125,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,152,152,152,152,152,152,152,152,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,142,125,125,125,125,125,125,125,125,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,143,125,125,125,125,125,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,152,152,152,152,152,152,152,152,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,145,125,125,125,125,125,125,125,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,146,125,125,125,125,125,125,125,125,125,125,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,147,125,125,125,125,125,125,125,125,125,125,125,125,125,125,152,101,152,152,152,152,149,125,152
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,152,152,152,152,152,152,152,152,125,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,148,152,101,152,152,152,152,149,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,150,152,152,152,152,152,152
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,150,152,152,152,152,152,152,152,152,152
151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
